,spotify_id,youtube_id,project_name,artist,project_type,tracks,project_art,year,rating
2544,0uNIaCQrRPUMkdnev3zMRt,t54BjsTl5P4,flux,poppy,album,9.0,https://i.scdn.co/image/ab67616d00004851cf3d71f7d931a0b979790fb8,2021.0,6.0
2545,2DlvDiYx2Nd5VQAmNqUDJu,7_JvIj6Goq4,escapades,gaspard augé,album,12.0,https://i.scdn.co/image/ab67616d0000485131c469bafacbe77490dd6ba9,2021.0,4.0
2546,1uD1kdwTWH1DZQZqGKz6rY,ojnqYC34JOQ,jubilee,japanese breakfast,album,10.0,https://i.scdn.co/image/ab67616d00004851b103a69ed742a7735a2ba7e8,2021.0,7.0
2547,2MlT9dGKoGH2hsfcz7UUXL,UJxveXgSgcI,faith,pop smoke,album,20.0,https://i.scdn.co/image/ab67616d0000485179476cf856443329e6c52c04,2021.0,4.0
2548,6USIVqn1qiNAsRYtWo2CSa,H12C70upjLU,from me to you,quadeca,album,18.0,https://i.scdn.co/image/ab67616d0000485142bd0f416ad3a6c9f0f28c3e,2021.0,5.0
2549,2WmJ5wp5wKBlIJE6FDAIBJ,09X24f6LLjc,life of a don,don toliver,album,16.0,https://i.scdn.co/image/ab67616d00004851ab738b25b86bf02f0346c53d,2021.0,4.0
2550,4ssppGN0Qy4OeJTUDr1Etd,nr_g5ksJoDQ,"sincerely, kentrell",youngboy never broke again,album,23.0,https://i.scdn.co/image/ab67616d000048514fc2bc1fbb295ceabbf5a658,2021.0,4.0
2551,2QRedhP5RmKJiJ1i8VgDGR,GHz3Sw-jSFw,whole lotta red,playboi carti,album,24.0,https://i.scdn.co/image/ab67616d0000485198ea0e689c91f8fea726d9bb,2020.0,5.0
2552,4Sj1MJMO2jaIZyr00ipCkl,f9GlJ-YkqJ4,neon shark vs. pegasus,trippie redd,album,40.0,https://i.scdn.co/image/ab67616d00004851eff5054a41cee474ac1149ab,2021.0,4.0
2553,4lPqFAvgmG97pxyxQsyCQx,WgEhIuKnZMw,still over it,summer walker,album,20.0,https://i.scdn.co/image/ab67616d00004851cd4fbef085542cb698fd598c,2021.0,7.0
2554,2wwCc6fcyhp1tfY3J6Javr,7NJBESktHRU,blue banisters,lana del rey,album,15.0,https://i.scdn.co/image/ab67616d000048516946deb6f548e464b385ee0e,2021.0,5.0
2555,5MH2ICGjLf6Lm9G72Rfx2f,D8nsZQJpFRM,let me do one more,illuminati hotties,album,12.0,https://i.scdn.co/image/ab67616d000048518d7782480aeb03ef824420d1,2021.0,8.0
2556,07FItTfHsxADQ4sLDxqgFA,t8OB9Da7gsw,drunk tank pink,shame,album,22.0,https://i.scdn.co/image/ab67616d00004851116545e67368516a89b0609c,2021.0,6.0
2557,7KSf6p0G0mZd7j60etVTwT,oQinyQ4_qws,hall of fame,polo g,album,20.0,https://i.scdn.co/image/ab67616d00004851a493e05c99d8ec5e8020ff2b,2021.0,6.0
2558,,e0FQqOXsh1E,promises,"floating points, pharoah sanders & the lso",album,-1.0,,-1.0,9.0
2559,0KkHzH0uia9zwPbrCbS6NY,aDtnn-XGQxU,twopointfive,aminé,mixtape,12.0,https://i.scdn.co/image/ab67616d00004851ca74198e1f4ef261bf418029,2021.0,6.0
2560,7fdZwTbIUUVJ6Efrma3xlC,-7a9rH2_5Aw,song of sage: post panic!,navy blue,album,18.0,https://i.scdn.co/image/ab67616d000048515a973167d72dfaaedf82a654,2020.0,7.0
2561,1f92L2RYQBvolOuzzpQYbP,9Dn926lHlKE,van gogh's left ear,zelooperz,album,19.0,https://i.scdn.co/image/ab67616d00004851723eafa7603e125a59a43dcd,2021.0,6.0
2562,6X4ALVBUeQnMHR5tsK8ymx,Bb7QhCfBNQ8,henki,richard dawson & circle,album,7.0,https://i.scdn.co/image/ab67616d00004851ed5995a2023faa81a556344f,2021.0,9.0
2563,1aF9Xjtg1d1wwsE4hRAkQV,L6lVCBNEzEA,stand for myself,yola,album,12.0,https://i.scdn.co/image/ab67616d000048511f1980f8fcad6e4f9e497585,2021.0,8.0
2564,32ium7Cxb1Xwp2MLzH2459,VJylCsmlXUk,sling,clairo,album,12.0,https://i.scdn.co/image/ab67616d000048512624442cf48e4962d1422da8,2021.0,7.0
2565,17FteLw9nXHusWd9vsVa2p,pQczJl2jbf8,madison,sloppy jane,album,11.0,https://i.scdn.co/image/ab67616d00004851ade6ff8ae6efb2cece113298,2021.0,8.0
2566,6pUiy5Z2QoIV0JOiKlu3aQ,JLfSAHlNrBI,the long and short of it,"quickly, quickly",album,11.0,https://i.scdn.co/image/ab67616d0000485190ff8f77ad76c6b851345743,2021.0,7.0
2567,4cogt2uqKoSyL61tzWaQei,-bOIen0lY4s,heaux tales,jazmine sullivan,ep,24.0,https://i.scdn.co/image/ab67616d00004851d7c587bf79a4178ff841b3a9,2022.0,8.0
2568,5gJDUpoOlZxxgk2SDsTa6h,_KpreG204MI,bobby tarantino iii,logic,mixtape,12.0,https://i.scdn.co/image/ab67616d000048512bae728759d1d51e672b2637,2021.0,3.0
2569,2suR5CCbtL2Wq8ShFo8rFr,E4Qm0wH8p8M,vince staples,vince staples,album,10.0,https://i.scdn.co/image/ab67616d00004851ab1b13e7ec3ada8d31cdae8b,2021.0,7.0
2570,2i5NyX1puwpGt7tmaP5sEg,khl_jrfz-ws,the life of pi'erre 5,pi'erre bourne,album,16.0,https://i.scdn.co/image/ab67616d00004851857ffe0b5ad52bf5625572db,2021.0,5.0
2571,0uUtGVj0y9FjfKful7cABY,x6Bi-SbHQsY,voyage,abba,album,10.0,https://i.scdn.co/image/ab67616d00004851225d9c1b06ca69aec9b08381,2021.0,5.0
2572,29cTS4AcvDfeHATdlBCYse,ZF_5WgwihL4,seek shelter,iceage,album,9.0,https://i.scdn.co/image/ab67616d000048512124cfb1a10a2ce56fd79f40,2021.0,7.0
2573,6QeosPQpJckkW0Obir5RT8,One2rMI8chY,chemtrails over the country club,lana del rey,album,11.0,https://i.scdn.co/image/ab67616d00004851ca929c6e766cb8591a286e0d,2021.0,7.0
2574,09JglS9OxbpOkj5LXBsxYN,KUe83JU7qRI,spiral,darkside,album,9.0,https://i.scdn.co/image/ab67616d00004851e1de6acc3c07fb49e82808a7,2021.0,7.0
2575,7AsC27VDa3yOksZrfBSD6D,mmMrsCBFflE,cavalcade,black midi,album,8.0,https://i.scdn.co/image/ab67616d00004851313e685574adc6ead733b53c,2021.0,8.0
2576,4odeNH2Qe9DAxT3sC1qq9p,bAI7-v1LOrI,super what?,czarface & mf doom,album,10.0,https://i.scdn.co/image/ab67616d00004851c81512cf4ad12711299b94ea,2021.0,6.0
2577,6S6jg2LuEwGdo9iYMSwCBS,Btugs9ZTbvw,hey what,low,album,10.0,https://i.scdn.co/image/ab67616d00004851e623d924c7d54a98e97e0898,2021.0,8.0
2578,2PfgptDcfJTFtoZIS3AukX,EYiFXbhAwxg,for the first time,"black country, new road",album,6.0,https://i.scdn.co/image/ab67616d000048510ffaa4f75b2297d36ff1e0ad,2021.0,8.0
2579,5xnZl7sdxxIb4rkDcbD4IC,eBgdS1yHwRk,hushed and grim,mastodon,album,15.0,https://i.scdn.co/image/ab67616d00004851bd12bbabbaf54a29378389a2,2021.0,6.0
2580,6CvBb1XqN0igtQrWrbXD80,HUwhPvQYuW8,the voice of the heroes,lil baby & lil durk,album,18.0,https://i.scdn.co/image/ab67616d000048519fa79040de02a72663f24323,2021.0,6.0
2581,3hufhPvd2yMXONUeQjyrT3,xBKHJshpMuE,charmed,dj sabrina the teenage dj,album,31.0,https://i.scdn.co/image/ab67616d00004851a44869d5d45aa4c5892c8bed,2020.0,6.0
2582,3WVpMRRKz9BVU4koPEFpnF,PSzGIQrWq6Y,"actually, you can",deerhoof,album,9.0,https://i.scdn.co/image/ab67616d000048517f4cd820080a0bb2aa4a7057,2021.0,8.0
2583,,5l7sWQ9Z-9A,faith in persona,death's dynamic shroud.wmv,album,-1.0,,-1.0,8.0
2584,6y9LbrjY2TpaLvtbE7FTkc,HMu-Md27VDc,star-crossed,kacey musgraves,album,15.0,https://i.scdn.co/image/ab67616d00004851df169fbe45f0e633cb725462,2021.0,2.0
2585,1w857brUeHQfcPpjCd3wHQ,XtvBFMOwqsU,spare ribs,sleaford mods,album,13.0,https://i.scdn.co/image/ab67616d000048512e1b69471450c6ae3a13d8c3,2021.0,4.0
2586,09kEcsP2Lcx8g5f1CUeYsL,xkI9StSO9AM,forever in your heart,black dresses,album,15.0,https://i.scdn.co/image/ab67616d0000485141726a3376b79b41f0e8e35a,2021.0,8.0
2587,2lcLu95m0kpo6bY86rj2XA,si-WIvjw1e8,"a tiny house, in secret speeches, polar equals",sweet trip,album,16.0,https://i.scdn.co/image/ab67616d00004851695074fde79bb2362b63a073,2021.0,7.0
2588,6clr8IqVLP2qcYxJpgSfrt,pnbyue-Jh9k,sketchy.,tune-yards,album,11.0,https://i.scdn.co/image/ab67616d00004851794185263428b644de80ca2c,2021.0,7.0
2589,6dfdmMDGw988CzNEFdnIcY,DNPw2EvySX0,life rolls on,florida georgia line,album,16.0,https://i.scdn.co/image/ab67616d0000485196886c18aa65dbbdba9cb598,2021.0,3.0
2590,0dL9rGQxUeIqpiUndXaQLl,_PM2RMx7zTY,ok human,weezer,album,12.0,https://i.scdn.co/image/ab67616d0000485147a7b58f664585430ced451e,2021.0,8.0
2591,2nwfSapJ3YIq7Ofad4Vuh1,oDf4V3nUOUg,home video,lucy dacus,album,11.0,https://i.scdn.co/image/ab67616d0000485138e2aba0717f27aa28381334,2021.0,7.0
2592,0QnWm07An8WyO3eupjBDoP,CajnKHFPAdk,"if this isn’t nice, i don’t know what is",still woozy,album,13.0,https://i.scdn.co/image/ab67616d00004851178df9e236187d6f1e710f5f,2021.0,5.0
2593,5ftKZ7X2vjjJ1HFQYQn1UF,4Sqd7rXJqEw,sound ancestors,madlib,album,16.0,https://i.scdn.co/image/ab67616d00004851e29fab5766887dfc51422d34,2021.0,7.0
2594,6AfA0FZhzRTpjDDYHkCd5B,8_MdFmLSbaY,black to the future,sons of kemet,album,11.0,https://i.scdn.co/image/ab67616d00004851aef4108f0ee27c403c278970,2021.0,7.0
2595,3ihwKkIMJWmmp1huNH0iWC,Mpq6KIPi2NA,slime language 2,"young stoner life, young thug, gunna",album,23.0,https://i.scdn.co/image/ab67616d000048512cf2c659aef9a3a132f0d37d,2021.0,5.0
2596,3KeR5BDM2giFr8zoSXBrgE,TUP1_EmhwI4,ignorance,the weather station,album,10.0,https://i.scdn.co/image/ab67616d00004851ec01f5a2f56180b6f6b634ec,2021.0,5.0
2597,3vRrTXRKeqF9eotYWzpOlZ,T2KxQVMzLUM,i've seen all i need to see,the body,album,8.0,https://i.scdn.co/image/ab67616d000048518cc0a7e977fdb2d2be413044,2021.0,7.0
2598,594yqwr1MOvVX0UBnOWftY,qCs96C1QPKI,talk memory,badbadnotgood,album,8.0,https://i.scdn.co/image/ab67616d000048518953ebcbd40186343ae9be8b,2021.0,7.0
2599,0LW8s9DXP6eu1l3Ry32gQ5,1ZTRms95AKs,yol,altın gün,album,12.0,https://i.scdn.co/image/ab67616d00004851269e6eeba98b81cea585ec77,2021.0,7.0
2600,4tuqA7qbVsPukqsYPPrcF7,reMxrzKTyNU,l.w.,king gizzard & the lizard wizard,album,16.0,https://i.scdn.co/image/ab67616d0000485180c6db47e75d58e25b72f2ca,2022.0,7.0
2601,,OD6lCaNCK7w,kick ii-iiiii album(s),arca,album,-1.0,,-1.0,7.0
2602,6H9QBo21NFBgN9Thf84pK7,Fc-5SKkY1_U,is 4 lovers,death from above 1979,album,10.0,https://i.scdn.co/image/ab67616d00004851d6d91144ac0ab9c2208efa77,2021.0,6.0
2603,7bgH0nBBbJ3o89uNoD4uCK,-IYvNxzzfd4,the color blu(e),blu,album,11.0,https://i.scdn.co/image/ab67616d000048518d12c8c49a81fd797ef7daa8,2021.0,8.0
2604,52QyC9nSbgtHFXyQRHsXJ9,KhdvNC7z8FE,el madrileño,c. tangana,album,14.0,https://i.scdn.co/image/ab67616d00004851a408c78e231f716383a58eb3,2021.0,7.0
2605,0hnwu9WUcXrL23w5WPrbOX,Ppn7Km1v7pA,the golden casket,modest mouse,album,12.0,https://i.scdn.co/image/ab67616d000048512416b406e0189c838c939bcf,2021.0,2.0
2606,0EdtTRCl3J22AnWrNpH1w9,w0j7ptp2a6s,isles,bicep,album,10.0,https://i.scdn.co/image/ab67616d000048517002b491db4917f96f10283a,2021.0,5.0
2607,0kCdT4gjYlSxIV7ll3Yd4M,k2Rhhj4QnIk,infinite granite,deafheaven,album,9.0,https://i.scdn.co/image/ab67616d000048510c559b63f5790ee749cc58f3,2021.0,3.0
2608,456WeVeZk38VJuqg2sL7QG,UXJxwRuOGsY,mood valiant,hiatus kaiyote,album,12.0,https://i.scdn.co/image/ab67616d00004851da81bffabbcac771ccff4e99,2021.0,7.0
2609,1VCTWaze9kuY5IDlbtR5p0,EIF4XGDYLI8,blue weekend,wolf alice,album,11.0,https://i.scdn.co/image/ab67616d000048510d1e8740297489a355564e34,2021.0,4.0
2610,6sPcgDto5EI6EBPc2jhDC7,D-fk0AjWYiM,"roadrunner: new light, new machine",brockhampton,album,13.0,https://i.scdn.co/image/ab67616d00004851bcfe3442f0a375df1d21efcf,2021.0,8.0
2611,5MOODX5ZNXcbIyMLSluNbw,mdGFiek1K70,a martyr's reward,ka,album,13.0,https://i.scdn.co/image/ab67616d000048510a481b1c53b02181d8833ea7,2021.0,7.0
2612,4QIZtPbEAQTu1smtYyDHXz,VDUg_ZwswSg,van weezer,weezer,album,10.0,https://i.scdn.co/image/ab67616d000048518ee3e0ea4b258f7ad5b6499c,2021.0,5.0
2613,4E691gbRgo2Zb6ToII2DWO,hEtCXuNPxhQ,absolutely,dijon,album,12.0,https://i.scdn.co/image/ab67616d00004851a68442f97c3ad2dcba0beae6,2021.0,7.0
2614,,sXoZxpHbUFw,deep states,tropical frick storm,album,-1.0,,-1.0,6.0
2615,4sS5IjHR0YOJQdSTQ8whWz,IRtA97V0Gas,trip at knight,trippie redd,album,18.0,https://i.scdn.co/image/ab67616d00004851d01b8867ca76ba7a4c15a9a4,2021.0,5.0
2616,3JSvIZCtxK4fUywBK41129,sOVuYWs9RP4,flowers for vases / descansos,hayley williams,album,14.0,https://i.scdn.co/image/ab67616d00004851a755c6bb21be30245178a32d,2021.0,5.0
2617,7dHEw1ug6SGPnGa74DQMxV,KDtKSvMWROA,deacon,serpentwithfeet,album,11.0,https://i.scdn.co/image/ab67616d000048513ced2369a4e3d8e05ce4a184,2021.0,5.0
2618,10nQ1u8Y1zlOb61zwZavDk,3w838rc2NNM,if i could make it go quiet,girl in red,album,11.0,https://i.scdn.co/image/ab67616d000048511e84dffc6dfde82a3e3a91d2,2021.0,3.0
2619,1sVKmvl9cQPV2pW1XWTCyR,Zg8iZsoi6qQ,half god,wiki,album,16.0,https://i.scdn.co/image/ab67616d0000485174acf6803bfe14852ea0d9ba,2021.0,8.0
2620,4z44Wir05QzQYSCs0KwsKX,7KYnTi0PeoA,bright green field,squid,album,11.0,https://i.scdn.co/image/ab67616d0000485155fa8fe66444b56a47f69327,2021.0,7.0
2621,1zNtJFMCNIyT0X19jpcI3j,P_4jJvEh6Q0,friends that break your heart,james blake,album,12.0,https://i.scdn.co/image/ab67616d0000485138d030048ec770b15633dbc1,2021.0,8.0
2622,1WXcTQXt1jeF5VGUNAeySv,N1Aioax6rYE,crawler,idles,album,14.0,https://i.scdn.co/image/ab67616d0000485157b20ccf5d22ca3f2023f406,2021.0,6.0
2623,2xU8y7tprnryyZndlYNNns,COMIHVbDRcs,brass,moor mother & billy woods,album,15.0,https://i.scdn.co/image/ab67616d000048517e666fbc4e428a03e4117e5b,2020.0,8.0
2624,0pR2aVMa03OjgroeQcDwQQ,kXicp53b6PA,colors ii,between the buried and me,album,12.0,https://i.scdn.co/image/ab67616d00004851a9fef38b45536ae05931ede3,2021.0,4.0
2625,1WELnoLbD0VAAg1HvI3VbC,BimjGMQbUXQ,michigan boy boat,lil yachty,mixtape,14.0,https://i.scdn.co/image/ab67616d00004851ce747f352b4b912c229fd84f,2021.0,4.0
2626,0DBoWQ52XUHtrZQdfAqOVj,DF-MrUfIsY4,sometimes i might be introvert,little simz,album,19.0,https://i.scdn.co/image/ab67616d000048518880312891033e27f0e4341b,2021.0,8.0
2627,5dtpyo5nsi19czgSeL9MHH,oHamL-uvA-0,"last year was weird, vol. 3",tkay maidza,ep,8.0,https://i.scdn.co/image/ab67616d000048515fda2381adc88deb548501c7,2021.0,7.0
2628,1typPCwqyXMfFpvDZAyKew,dtNbOpGOjmw,fighting demons,juice wrld,album,23.0,https://i.scdn.co/image/ab67616d000048517459992b444de38842b9bee7,2022.0,4.0
2629,4ZyfutgwGoPLRNkJqVidZ2,WxdzDxf0I0k,eternal home,fire-toolz,album,25.0,https://i.scdn.co/image/ab67616d00004851a200fc796a0611bdb7b17301,2021.0,7.0
2630,3IQRHa9iVLsGlSuVHiHZ3A,LXdabIrzrDs,little oblivions,julien baker,album,12.0,https://i.scdn.co/image/ab67616d000048513086e90166d3c2ca266b7c67,2021.0,4.0
2631,1FyNZvJ6MHO01kl3ySMPdc,wvLrxrY8Y40,medicine at midnight,foo fighters,album,9.0,https://i.scdn.co/image/ab67616d00004851593dc79bc85aa974a98d8cd6,2021.0,5.0
2632,2dFXtpw7b5PTKHo5kN17bG,FVlDV15m854,fatigue,l'rain,album,14.0,https://i.scdn.co/image/ab67616d000048515d86a140d06f1af17dacb94d,2021.0,8.0
2633,5lVgjLzgPHy8wuFYJOxKWA,VvCRyCMCJpE,bob's son,r.a.p. ferreira,album,12.0,https://i.scdn.co/image/ab67616d000048519c1bd05f1b6bb8f41ae028c0,2021.0,6.0
2634,,CWqSCn0SG10,imperative imperceptible impulse,ad nauseam,album,-1.0,,-1.0,8.0
2635,7gLYRl6OVQjgsceV95XuUR,W_okXUTN2v4,torn arteries,carcass,album,10.0,https://i.scdn.co/image/ab67616d00004851c2ca49432c66467d86fa36ef,2021.0,7.0
2636,67ZK5fWl9gSwh08YJJyLci,RqovSxr8m5Y,lei line eon,iglooghost,album,10.0,https://i.scdn.co/image/ab67616d00004851799fa50e66a74710f8d8ebba,2021.0,6.0
2637,5CeSn89NE60Az4dCtkqfWi,Dhk8GHeyrkQ,palais d'argile,feu! chatterton,album,14.0,https://i.scdn.co/image/ab67616d000048514a3311282cd21dde7c8ffd7f,2021.0,8.0
2638,4QcHeJduU3DIvnSSkGNqHf,58of4qFifBM,...and again into the light,panopticon,album,8.0,https://i.scdn.co/image/ab67616d00004851e4e5f93f9e353cff278295a9,2021.0,8.0
2639,7doW9YWOtpmqHBqAUuBaKO,_6w4v3U2RfY,pray for haiti,mach-hommy,album,16.0,https://i.scdn.co/image/ab67616d00004851c43b3a9459cadcf6f68867cd,2021.0,7.0
2640,7Ji7EoMriqTWUZYeHxMjOY,NkxFwOzxVas,oxidized,frontierer,album,16.0,https://i.scdn.co/image/ab67616d00004851a45ae6d71c38ad11a6fde43b,2021.0,6.0
2641,1UiSJKr1F1Y3ZwbCw67JV2,cvq7DPhsBi4,animal,lump,album,10.0,https://i.scdn.co/image/ab67616d000048513f4c87a621e5210194b39731,2021.0,7.0
2642,0kYKOTCAxIIEWKlNlhkOfJ,3VOAXpSR9V0,the path of the clouds,marissa nadler,album,11.0,https://i.scdn.co/image/ab67616d000048513b4e675258bcf05fd4593cad,2021.0,7.0
2643,7tJ8Wtej161vR0uCbGDiDR,xd9CX3FVRqw,juno,remi wolf,album,13.0,https://i.scdn.co/image/ab67616d0000485116a6cb93e32bf2ae66b1f5b2,2021.0,7.0
2644,1ERrUvG31thFCxdwWUoJrY,1nlE5RDwFeA,mercurial world,magdalena bay,album,14.0,https://i.scdn.co/image/ab67616d000048510ecbdac77e72dc16719a3e89,2021.0,8.0
2645,2SbUQzPa9VVxADKHZDsXLJ,Adbj6nehBP8,oh no,xiu xiu,album,15.0,https://i.scdn.co/image/ab67616d00004851188e684ec60c91d0221f169f,2021.0,7.0
2646,5FLKDb9bvbMu0yTahZtgHO,UpoIMD7izUQ,who am i?,pale waves,album,11.0,https://i.scdn.co/image/ab67616d00004851b974846868c331fe6d018d23,2021.0,5.0
2647,1V7usKn0ebZ9D4XtHw1JFy,alFbsK3P12Q,avow,portal,album,6.0,https://i.scdn.co/image/ab67616d00004851c8b1dbe26225b85344dea7a0,2021.0,5.0
2648,6rO7DlLYSHabzSsD7Gpe14,5XM_6i5_wb4,frailty,dltzk,album,13.0,https://i.scdn.co/image/ab67616d00004851999dc5214a87f3febb591d9e,2021.0,7.0
2649,7AS9VaIdnYSR13T3vkVtu9,bO4nntxCsz4,a beginner's mind,sufjan stevens & angelo de augustine,album,14.0,https://i.scdn.co/image/ab67616d000048513068423a700e73fed16a74b5,2021.0,8.0
2650,0RPanQrJXRyTJoiq2trm7k,q492csLww8c,haram,armand hammer & the alchemist,album,14.0,https://i.scdn.co/image/ab67616d00004851ce7846efcfc5dc8c0e37ba14,2021.0,8.0
2651,4QZCgxTBUhyILi8vxR4fYU,GqV5df08bTs,twin shadow,twin shadow,album,10.0,https://i.scdn.co/image/ab67616d0000485122c57abae7f8a3621048f783,2021.0,8.0
2652,,dc-zed6ffrQ,garbology,aesop rock x blockhead,album,-1.0,,-1.0,7.0
2653,35C2QYq4OgkEXETksStyzz,hUNsDB_FMsY,la maquina,conway the machine,album,11.0,https://i.scdn.co/image/ab67616d00004851e9166dea653ce1aa302d2916,2021.0,7.0
2654,,ZPP5MlOs2g4,house of lull . house of when,alexis marshall,album,-1.0,,-1.0,7.0
2655,654KFpNOZ26Hj9luu7aKeM,Nm2K9usYpfY,daddy's home,st. vincent,album,14.0,https://i.scdn.co/image/ab67616d00004851bbd97562a9466a1883bc7229,2021.0,9.0
2656,33xbAWdpX79o2YtXBiBWQv,TYE930nQfig,black metal 2,dean blunt,album,10.0,https://i.scdn.co/image/ab67616d00004851ad24c5e36ddcd1957ad35677,2021.0,7.0
2657,1T21oXPF0l4y517iKc8uL3,yJywipy8DXw,nice one,catbite,album,10.0,https://i.scdn.co/image/ab67616d000048519f9d02ecf1cf0149ddee9c07,2021.0,7.0
2658,4gaxRsSkSQmoyDsTesvplD,6kWWLOampOM,i lie here buried with my rings and my dresses,backxwash,album,10.0,https://i.scdn.co/image/ab67616d0000485151210b58ff55fd9a54c9fc6d,2021.0,8.0
2659,5WWJ3ewUsPVccKiyMRJfww,X6d79bon-n8,breaking up,rural internet,album,12.0,https://i.scdn.co/image/ab67616d0000485125c661cd1e774754596d6f08,2021.0,7.0
2660,1JNwZSetaPRsgU7SYEMHvC,KWObzAl8uX4,delta estácio blues,juçara marçal,album,11.0,https://i.scdn.co/image/ab67616d00004851da217a2941c763daa179defa,2021.0,7.0
2661,20XfOL0gmcOQhupwC2bMDj,zgixzZYYM8Q,the plugs i met 2,benny the butcher & harry fraud,ep,9.0,https://i.scdn.co/image/ab67616d000048512afde92aba9482770dec2203,2021.0,7.0
2662,,GU-O3J-KWsE,unlocked 1.5,denzel curry x kenny beats,album,-1.0,,-1.0,6.0
2663,75qYZFfUhFSQSH2aOWM68s,OxTYIlBoE6Y,if it bleeds it can be killed,conway & big ghost ltd,album,10.0,https://i.scdn.co/image/ab67616d00004851afe9d3f8bfc6956d003f78fe,2021.0,7.0
2664,,1ntJS8q74k4,un canto por méxico vol. 2,natalia lafourcade,album,-1.0,,-1.0,6.0
2665,79ONNoS4M9tfIA1mYLBYVX,gHQE7tULx6c,mr. morale & the big steppers,kendrick lamar,album,19.0,https://i.scdn.co/image/ab67616d000048512e02117d76426a08ac7c174f,2022.0,8.0
2666,6FJxoadUE4JNVwWHghBwnb,xY5RyjaQJCE,renaissance,beyoncé,album,16.0,https://i.scdn.co/image/ab67616d000048510e58a0f8308c1ad403d105e7,2022.0,8.0
2667,3HHNR44YbP7XogMVwzbodx,XbCNCpybfkE,twelve carat toothache,post malone,album,14.0,https://i.scdn.co/image/ab67616d0000485134362676667a4322838ccc97,2022.0,3.0
2668,3j75sKW2Lw9gUEhjNzPKn4,SmDls15895I,crest,bladee & ecco2k,album,9.0,https://i.scdn.co/image/ab67616d000048518504a0836dfaa61b28930505,2022.0,8.0
2669,0PHMNbcgHfzSUALlfk7wGg,QeIRfgsVX5k,wasteland,brent faiyaz,album,19.0,https://i.scdn.co/image/ab67616d00004851620a28adc229e774f686dd13,2022.0,5.0
2670,5r36AJ6VOJtp00oxSkBZ5h,43UeV6KfZrU,harry's house,harry styles,album,13.0,https://i.scdn.co/image/ab67616d000048512e8ed79e177ff6011076f5f0,2022.0,6.0
2671,3sKZHtQoq3tPtkXbT8PJAc,j-YUq_dPBxc,mainstream sellout,machine gun kelly,album,16.0,https://i.scdn.co/image/ab67616d00004851b4683d9ac3c5f14a71523c84,2022.0,1.0
2672,6o38CdD7CUlZDCFhjZYLDH,DHdySyDRnhA,it's almost dry,pusha t,album,12.0,https://i.scdn.co/image/ab67616d00004851e27dfef438562f2ecb98a642,2022.0,8.0
2673,261LWEVYViMXijB95mAty3,I8RPsF-hdXo,2000,joey bada$$,album,14.0,https://i.scdn.co/image/ab67616d00004851aacc3ddf3bfa01f4bd44cacc,2022.0,7.0
2674,0d1BFY8z15vye3KjtLvF3u,89NcCkteSAc,2 alivë,yeat,album,20.0,https://i.scdn.co/image/ab67616d0000485172b69f1f356613717909d6db,2022.0,4.0
2675,68z6MWYYNmvTcru1QMcYId,miR30bsSH4E,hellfire,black midi,album,10.0,https://i.scdn.co/image/ab67616d00004851079bc2bd9ea16956274efc24,2022.0,9.0
2676,2eE8BVirX9VF8Di9hD90iw,3jdIN-lDPI8,come home the kids miss you,jack harlow,album,15.0,https://i.scdn.co/image/ab67616d000048518e55edb69ca44a25b52b17bb,2022.0,3.0
2677,4YP0h2KGDb20eJuStnBvim,YCUmI9f77qs,traumazine,megan thee stallion,album,18.0,https://i.scdn.co/image/ab67616d000048511182d680c2894b4e0f39033e,2022.0,6.0
2678,7KtyUeiJidoZO0ybxBXw0Q,eCSjx7bNqAA,melt my eyez see your future,denzel curry,album,14.0,https://i.scdn.co/image/ab67616d000048515b924aa009b61b6b9d831eec,2022.0,8.0
2679,009EjjwUjtdjvH7UP0wHzi,LRegmIX7R24,a light for attracting attention,the smile,album,13.0,https://i.scdn.co/image/ab67616d00004851423ac018d0ec2301e40948a0,2022.0,7.0
2680,2ITVvrNiINKRiW7wA3w6w6,PUaI7KEXA3c,unlimited love,red hot chili peppers,album,17.0,https://i.scdn.co/image/ab67616d0000485197a52e0aeda9d95fb881c56d,2022.0,4.0
2681,2nLOHgzXzwFEpl62zAgCEC,LiQfSv1p_IA,dawn fm,the weeknd,album,16.0,https://i.scdn.co/image/ab67616d000048514ab2520c2c77a1d66b9ee21d,2022.0,8.0
2682,1ETtnOFdO0JSOy0SRLAmTC,kP0V93rTCaw,cowboy tears,oliver tree,album,13.0,https://i.scdn.co/image/ab67616d00004851a24931d75902076e575aa7a4,2022.0,3.0
2683,2IC2TP7bnwkfl56vjabLQt,jmHZvGMe8pQ,cave world,viagra boys,album,12.0,https://i.scdn.co/image/ab67616d00004851f77d64b0ee2dc42b32606faa,2022.0,9.0
2684,75OE7M0wduJyffbffehHuR,gjbxzjPIMqM,zeit,rammstein,album,11.0,https://i.scdn.co/image/ab67616d000048511108fef87966d83948b6a037,2022.0,6.0
2685,6cXQ0dxd2pWCTFhZ8RIg2j,RKf3ppfFUkg,not tight,domi & jd beck,album,15.0,https://i.scdn.co/image/ab67616d000048518569040f689c3249eeb04345,2022.0,7.0
2686,0rEbmIQjHTKzKraH4UqiDy,UeSwqepnAX0,cheat codes,black thought & danger mouse,album,12.0,https://i.scdn.co/image/ab67616d000048517d79b9c2cacc84b20de67f80,2022.0,8.0
